uid,animal_present,max_confidence
172d30b16ceb5995aa5c9b87,1,0.447189
1743813c6e3e0b5e5d9bf847,1,0.810179
174a38f4039d9831948958a0,1,0.862468
17546b784a43605ea906a732,1,0.842345
17561753b35d92e921a34c8c,1,0.858837
175815c26a453aa66332df49,1,0.861887
175ed8d2bf15beb797382127,1,0.585101
1775de49c14a3cd801eb154a,1,0.752922
17772439d2b6a5d32cfd9529,1,0.624752
177e71960e5b96fe097d190d,1,0.851089
178a3e4447b68a7ffdf3ac97,1,0.422803
178bec28b55c975f53a3d00f,1,0.475316
179311ff88c1359eb15c6eea,0,0
1795ee46195e9984ac1506d2,0,0
179dd2ec64abe53a174d85db,1,0.80502
17c13932c083da368df37f9d,1,0.34621
17cffacf561ced0fb66c37a6,1,0.893495
17e61d8687a1c0c665eb474d,1,0.66061
17e6a0bb3ddf7296d6264d12,1,0.717804
17ef7d1e793bd7a40f114c1b,1,0.843251
17f2c0e65b9618b0e6dd0995,1,0.674587
180df8e63b1caf12d8e9aee5,1,0.368519
1816dac9674ec72d843ac438,0,0
18188b55b87a8cb389c7fc86,1,0.472197
182ada17876266a596191b65,1,0.719778
183b5608571d612cd64d3b0a,1,0.863507
184e9fec6308ac742d83a6c3,0,0
1850128f30694b8dec285af0,1,0.841174
185fc5bcc910c57f894cd027,1,0.863046
1873be81772582056e77a632,1,0.75183
1878acca45feaf6cb5f665da,0,0
187b0106be8868461d012c5a,1,0.894605
1880d29a373fefa810e7d047,1,0.811527
189579da4d066cd4a2098189,1,0.296043
18a57831c1c449ba781476d4,1,0.435001
18baf81ea63da835ae98cff0,1,0.328745
18c7573c0e08744b8ca91142,1,0.804713
18cb108420708e668193f80c,1,0.797399
18d6bcf324c06f3b009c51d0,1,0.877896
18edadc67b02a825ef97093e,0,0
18f0d54e31b8388e975ebe4b,1,0.418043
190127cc348f616d3e2b539e,1,0.885037
1907185523a0ffc8e1ff36f8,1,0.760473
190a6a8611b48d12c1b878a6,1,0.712532
19190460b2adf01a09a75c8b,1,0.749454
19275f1d876efb9530e0288b,1,0.884439
196e9b4232a338da2cafc2b7,1,0.800848
1979693a7518b78eb0dfd70e,1,0.888952
19821c53d2c1a2d661591969,1,0.308294
19a49e190366c3d4e133ca76,1,0.883034
19a656f478690bd3e0d25022,0,0
19a9575b6d1d01a96d5831e2,1,0.807309
19b04852a4dfa6f075bace9d,0,0
19b2758d988005b4431ce487,1,0.572962
19b82123ed1db66467ad8f25,1,0.815673
19e9a027a12c45bdb1c07588,1,0.867261
19ea0dbbdb37f3dcccbe5129,1,0.740925
19f2d0917d45cd9936f055a7,1,0.845305
19f746aa23f6ae1e7304a315,1,0.771499
1a017cf4fa3c8bc20b6d7d7e,1,0.902093
1a051e8f7b6de5c43387111a,1,0.897336
1a1bea0657bff24cfd3d53ff,0,0
1a1f9ac0defa506b165fc2b3,1,0.796609
1a25b484b3cc4b66635a237a,1,0.795658
1a407cb631928a0171c4a9d4,0,0
1a479ff16e97c2d9fe6e1c6a,1,0.7478
1a646eb7fd3765e4cde58cbe,1,0.794863
1aa91e3178f6ce24a62e58e4,1,0.677474
1aca6af321464714f92542ce,1,0.668772
1acbb9f1e74695ab2583ccc7,1,0.590071
1b0ce17e3ac08c858e7c898f,1,0.828245
1b16984a7238754873d3bdde,1,0.796767
1b2c4b6d66210768f8a2de48,1,0.873107
1b2e864c2ce061a1e74e731d,1,0.686265
1b37dbfd09485d91c418478d,0,0
1b5d4b2796ff7d7c55c324e2,1,0.88779
1b6bace2870d07c6fbb8497c,1,0.567997
1b7530ab85ba61a8fd7a416c,1,0.635336
1b8222453e10b0c3e73296fb,1,0.300951
1b868199ae3f6c9410f0ee75,1,0.854278
1b961e4d401703fe4a926028,1,0.775265
1bb3891fc4cdd554b9932f06,1,0.359364
1bc90affc1cf869168efc582,1,0.677581
1bcdf496418895e188419b4c,1,0.69946
1bdedec8c7fb4450f15d069c,1,0.80502
1bed99e3b41c8e2367139c3f,1,0.641085
1c04075ffae19b245be48b4b,1,0.823754
1c12bb54c24c7f10c1a2b69c,1,0.810779
1c1b0981f63a5167483a62cb,1,0.536708
1c41a273b27fe2a0dd83ec3b,0,0
1c467bbe77f380e91decc7c3,1,0.783823
1c4f03e24315fe8939ced98d,1,0.777469
1c55755e11da3fa6d055b6fb,1,0.277277
1c6ac9ee2bea72c05a9b9e13,1,0.673836
1ca65db1459a9b4f02e7afc4,1,0.825308
1ca6dc6b32e826fab0aa24a9,0,0
1cb304599f1b56726cd45c66,1,0.747432
1cbfdf520988387b633a3eba,0,0
1cc84369b2663f766ef6f550,1,0.450964
1cd0d3772a935f04334f2534,1,0.603289
1cef8d5df5c5965f5c3cabeb,1,0.427636
1cfb17192482119281395cda,0,0
1d01efa6a1f5c743188231f2,1,0.511518
1d033bacc0f1e42770035619,1,0.88642
1d0f0a1231d58c04b3968e5c,1,0.811228
1d1015cdb67740639c7060a3,1,0.425904
1d1823469c44993d535d3fc9,1,0.269133
1d1ad8bbff82f9aa9c5a5281,1,0.841826
1d1d235d55f59cf6d6dcb817,0,0
1d32a2c11f6d9e3107fa0647,1,0.267791
1d4f0a7075eb92aff836b219,1,0.561485
1d6b810f475b01716dbe738d,1,0.790207
1d768927542e45e5a271df8c,1,0.89275
1d820c74dec62f0e5b117529,1,0.502535
1d9e58419d00742df9fbc08b,1,0.631481
1db8f7ab9f687b00a462999e,1,0.71103
1dc0812446972bed249704e0,1,0.807916
1dc83d68b12708f0cc2cd607,1,0.382026
1dd2c14f8beaada489863ae5,1,0.324128
1de77c4a75df637e72398b8e,1,0.777807
1debaab7b6d455cf19043ca6,1,0.761893
1df0412c9cbf6620859accdf,1,0.796292
1df77a9d339e8db47f7c276f,0,0
1e048cd893975db10900eefb,1,0.848471
1e16d00f06e1094e945ba583,1,0.798501
1e1811d75a18ca160b56d54b,0,0
1e19639647afa581f67e5367,1,0.501341
1e1c6351ff6a6edf3389ee38,1,0.316792
1e306f13126e35aab3ced772,1,0.473338
1e61a63754dbf4bd5c64cb42,1,0.374562
1e7cb2e1f5257c7bc1713c97,0,0
1e8a58a59fe63961dbc3bcdb,1,0.82963
1ea1c21ebcf29864c8c41529,1,0.842604
1eb9693e01f544e72653eed6,1,0.884039
1ebc84ed7c874310876eff32,1,0.878105
1eebd090136faa01dc2105ef,1,0.84039
1efa1d3d55b15998e1396b85,1,0.707101
1f090dbf5a41dda102865af4,1,0.86212
1f0f5fab719faa7f747b6b25,1,0.523116
1f141091bd4ff19c01c2cd21,1,0.286768
1f1496a1a6881de8c2d92503,1,0.71721
1f34c533eb11563b026001fc,1,0.738103
1f38d41695111e8e6abd66e2,1,0.553505
1f3e7253cbcc68c15b24bfda,1,0.730866
1f4c78ba8f675217aca6f337,1,0.710829
1f4fd7f8ce9034e6922363c2,0,0
1f69f2eac961dc13cf51d66e,0,0
1f77106d96164d38ce6eb0d8,1,0.879974
1f803e78f206a8b532ea0e46,1,0.357568
1f87d7b2b2425c7f672702ab,1,0.367384
1f8d0acd9724e10c07ab83ea,1,0.460501
1f8f24b406455cf1d74a3c04,0,0
1f8f8a8f88abf8d7a819c317,1,0.851212
1f9c03f87ddf01fc76d8b0ca,1,0.835886
1f9ca68645b04949f7a27493,1,0.442275
1fa799d39c7a829d7858cc82,1,0.709321
1fa7e682c0d44793a01db7c1,0,0
1fb7ab494f5b5db5d6228a92,0,0
1fbaa1f6fe1bfdffd98c7d05,1,0.276397
1fd1017ae5866b94c61e17af,1,0.673406
1fd475e0a23958659b0e548c,1,0.729905
1fd8e0cd321bdb5d6ff27a48,0,0
2013a54388c63d881328e458,1,0.657538
202462329ebe23f148779608,1,0.742795
2027ac6de306ededf1f84c09,1,0.749087
20295619ffee07dbf213c88d,1,0.842863
202f655d4eef66d6e56c4450,1,0.860838
203cdc8837945427f409d4bf,1,0.790207
2045359e541f3c7cdabccf44,1,0.821474
20457a8c10c4b333d77af3d5,1,0.755457
20464694ef006e5fe488bb5f,1,0.803328
208cff7cc364fcdf399252b1,1,0.762424
2095b3a4478a16b488e7f6d8,0,0
20a3041efb5a1b4637ca768a,0,0
20b366ddaaebd6053b12c3dd,1,0.873647
20b595abe17e2284a7575da7,1,0.830869
20c2387471b0bbb840b529be,1,0.761361
20d00e49e8850b28f85a79d6,0,0
20def9004984a21bc50d6e82,1,0.809728
20ebc8aaeb458e092ad1b7b8,1,0.254231
2105be301e86f09272a882e0,1,0.388966
21082fd1a82b0a5a56222b50,1,0.470904
21273abc8ec7badbfa066676,1,0.317638
21276f76ff25dedec3457de1,0,0
212d1ada02b61d34c2c5dce4,1,0.278846
21316d8dc4dff6c79843aac1,1,0.474936
21318604895b67cae57668b7,1,0.68458
2131dd44bf9e01dd7148239d,1,0.881002
21403c0c90748d22a5f2f8c4,1,0.796134
2144610257ddbf639e4499a1,1,0.416915
21510b4a770dcbadda984e26,1,0.583797
2159e84df9b7cbc4293dfb9c,1,0.904482
216190e9375f550e245f8efc,1,0.526647
21769aad8c4d16ad78e8bad4,1,0.735452
2179293c1127623c60e21c41,1,0.834811
218fa5fcadf527ff58786d14,1,0.877791
21aaac825bd4caa63fe4c316,1,0.67405
21cf4984b5e5878f92a0265a,1,0.866585
21d3759904c7df0be3814801,1,0.8586
21e98527952625e881f75693,1,0.321993
21f0f205a36ac58beb182340,1,0.803637
21f4916349bdf99076db1c1a,1,0.304765
21fe0cee05661268f1f58dfa,1,0.739234
221038ce4545bd3f61936410,0,0
223d2d334589fea2d1c0fbec,1,0.770292
2244ea34df845393d3cdc01d,1,0.871146
225dd8501ce9961af8725474,1,0.770983
2266405b5a08b9d4c418351d,1,0.843251
2266d5f7153e00fddc59b975,1,0.878939
226922f8947c19b9917d7423,1,0.722527
22807f5c36511337945a324e,1,0.749821
228cecac72e3972bd7d81c4a,0,0
22b6f8a2db3ef957dd5a900a,0,0
22b73fe6e53009d0044f3c3b,1,0.90053
22bdae06291179c5b0e496ef,1,0.830044
22cb9ca5dfa91a6e757d6178,1,0.351645
22d34944d94888b46c61a3b8,1,0.821188
22ddb424d6b698e2de59c12f,0,0
22f07b45f108077374507b41,1,0.261519
22f911952b61b4b2f66c937d,1,0.877056
230e07a3ce8aa9c7b34dc53c,1,0.771843
230fba624cc69d9f825e56d2,1,0.778818
231288ff12e836abf2204ff3,1,0.870487
2318593509e5ff3ff622c59d,1,0.675015
2318a5f918b56adf67ae8d6e,1,0.76856
23209c5cca8d324a2b345bcf,1,0.566858
232f0cd61eee1017225826e4,1,0.793746
233657ef56ab55658c0fe1a4,0,0
234144adb901bf09d5d557ad,1,0.801315
2342c5e2ac805c5c88ec7076,1,0.644449
23517883421fa8a39fe1be84,1,0.57821
23527e3ec3ef007dcedafe98,1,0.662032
236caee2636e241cce868b5b,1,0.765593
23750c256d9216c0dbb29abc,1,0.317744
237b0a392447ec6963a04f31,1,0.898944
2390c0ceaf091a263b03f778,1,0.794544
23910c93298aa5b65bb2b95c,1,0.835349
2391144ab5605009cb06881d,1,0.588948
2399d43608a81e11a7451a0f,1,0.592667
23a83c92a62e40c3509e705d,0,0
23af80a8103a3d2db812ac2c,1,0.389895
23c59ac6e3bab92c4f63c50a,1,0.447823
23dd7bc5ba722c385b377309,1,0.766992
23ebaf6c036d5a42b195c6f7,1,0.285671
23f8610de09cd72a97e15772,1,0.462564
24025ad03b81f049cfd07463,1,0.264169
2418f131d741485407fab4ee,0,0
24321c7a7274ce9659dfd3c2,1,0.458349
2444ed0cd45af6b5523f96af,1,0.355999
24462208842ebf3c3c9cb3a6,1,0.35354
244dd970e4d2b9cb47042ff7,1,0.383988
24545842d2898b14a02f3bac,1,0.627609
246bc3e52565ed455a883f8e,1,0.826151
24805fd7bdda927c938b3dbc,1,0.826432
2481580fb20599f0726b8396,1,0.636127
24840014cf39eec88e2c593e,1,0.811676
249f826a92a2e16098de4920,1,0.445288
24ca393b085e2fd17e89789e,1,0.63861
24dd664c0a74533ba825e98b,1,0.881411
24f519c2b80690a8e2503827,0,0
25063a7cc0964f1c2f136695,1,0.33939
2506ed876defa09b12714f09,1,0.291687
251274821e0f32adfe463622,1,0.711732
2513ce0b3d3ba9c21eea7cca,1,0.791176
251ebe84c06e6d03374a54a5,0,0
252594c4bd1990a4197bfafe,1,0.835752
252e8a7278871e933bfcf3fc,0,0
253d0e480e3117baa1985238,1,0.872239
2558620d237f822776f0c509,1,0.632162
257d4432348f8cee2c5ef7ff,1,0.765243
258ab1e118175dcb06b84a0c,1,0.792625
25b311dba7835160459dcc56,1,0.755276
25b758ac9d98aa927b183ea2,1,0.837487
25b7ab29ef5ff2b6c7cc26e0,1,0.625095
25b821f9764fe8d40b212121,1,0.666931
25c4b96f6616ee5b651320a1,1,0.85022
25cc05bd2c6b6a1d6275a5c4,1,0.255715
25cc2ec49b59a06ccbc158e7,0,0
25e1128ff71992ad314d3102,1,0.853303
25e1907686b0f9c937403ed6,1,0.893123
25e81afc0170af97e3e212bf,1,0.515086
25fcd90dfc994eb8c20505cc,1,0.807612
2609716fcfc8888896e9df40,1,0.735071
26182938159213c9284b930a,1,0.781831
261bd7095925c8bcae3b0c8d,1,0.259826
261d15d67724e711d1b7d6a0,1,0.858955
261f08ae1df8611f2fcd2d05,1,0.790045
262c439dfccdf6c589e55e51,1,0.452264
26362c900457842bd1527e9d,1,0.894789
263672db92b25d387708b231,1,0.820182
2660ddb7f186dfdb097fdfb2,1,0.512776
2662e19178ae0aaa7e8f658d,1,0.806853
266976c06ed4dfce68928662,1,0.868381
266a54dc61b07b296874cc8f,1,0.687315
26923ae3815ffa175f46ab06,1,0.747616
26a9bb767322c3f429ace555,1,0.88642
26b1fd9169f0232ea390a1b4,1,0.405449
26c419936256fae8ab1f5128,1,0.447068
26d37ba0b66ebe536ba26af7,1,0.759404
26d647eba5e27db96aca9795,1,0.268174
26e1c9b30c5e6c16c914dcc7,1,0.713132
270d005e52b1349274951c32,1,0.327131
273b99d4465b669eed6e22ba,1,0.826432
2748e3e8c8e6326589c0d62d,0,0
275aeaaf8a71674b0545c8a4,1,0.753285
27670703b1ce47c46083eca8,1,0.847337
2770a17d943bf18f452939c0,1,0.889529
27784b24d9b325471e61ec5c,1,0.846324
27791dcd9f30b53844a756cd,1,0.445409
2784711ecf243d89f4a3c971,1,0.734691
278e97a881ffdb2c4623e097,1,0.774754
27921b33039d23bf8d90cb69,0,0
27989c2cd49d76cf6ef05bff,1,0.709422
2799679e0feea9f266821e0a,1,0.877267
27a5db47f2018fd85acb693c,1,0.890485
27b521b0d9c190697e509948,1,0.796451
27bdb3cbda4a1313fb888db9,1,0.874292
27c8ced55388fa703746e4b4,0,0
27ec1bb8118661ea0774cc6b,1,0.338077
27ed3c3d408402dac68ebd24,1,0.801781
27ee5906eecd964a989cfc63,1,0.763484
27ee8db40f5d45b4a8b7088e,0,0
28204f4e3f9f5bbd55b8c748,1,0.860134
287b9b00167506a83157812f,1,0.334481
288a535b47e6c89d0feea935,1,0.457591
289c44d29e89e81d11e3a365,0,0
28aa468725011b79105955f2,1,0.46952
28cafebe34c41a7fb668521d,1,0.864196
28cef87c43a72e339109cf67,1,0.540014
28d0139899f1047304496370,1,0.696268
28e08196bd1016c61e0ea008,1,0.569075
28e7856302c3bc5357215b6a,1,0.742608
28f2630d25772b00c02ebf38,1,0.885434
290321e1f8492c2a2da1ae6f,0,0
2907fd87a59d1781dfc2de50,1,0.495789
290a0c108e58d7d60a23c062,1,0.805785
291159317f2a96fc14063e3a,1,0.844409
2912984625aff68c414bd9be,0,0
2923163bcb0f6400b3723d77,1,0.893309
2924c0b944528d3f066ce1bd,1,0.799912
293e7d18835e83d1dee03061,1,0.733929
29482a9ddf9ae9adf5603fc0,1,0.632503
2952240f9dec12d10940ecec,1,0.842086
2953dec3d20bd2a61408f322,1,0.869825
29566bbec835cf9a6ccf3d3e,0,0
2969a3eb87636188f5939af8,1,0.283484
296b51ba5110ac69c0ce6251,1,0.696991
2992b1f6bc2078cc5beb7f0e,1,0.882428
2998d433e8a5c09920708e53,1,0.807916
29995b93553fa0f9d14baf2f,1,0.261519
29e1fc09d0d9414a4669b119,1,0.891055
29e9cd9de08df3db5b637dbd,1,0.76769
29f02ca898fe493731ab9e33,1,0.803637
29f09583c25636d2ca0c78bd,1,0.881411
29f498311679830f4c18324c,1,0.831691
2a16939f497e19df5d302855,1,0.707101
2a1a093f7426835d2e226f32,1,0.273671
2a31a9eef8754a504b63eb07,1,0.318909
2a5b939ae5df60e262ad13bb,1,0.865793
2a6cc061748c3e64bdc5ff30,1,0.690559
2a763f124216ccb6521d9336,1,0.612252
2a777f509147527cbcc8349e,1,0.283087
2abc4f0a78dc5e8d5b5102f5,1,0.293911
2adae3e013447f055a231d38,0,0
2af65ace8988058d574539d8,1,0.259638
2afd33a90d8e67fd5346ea5a,1,0.4622
2b0b04b7b6c344f0646d9244,1,0.344003
2b210efc08c392c25df05ddf,1,0.830869
2b27c8645f4ee83f50fc2930,1,0.50001
2b284d95a5658ecbd5023879,1,0.842604
2b29e0f762c261fa6645c5d6,1,0.691185
2b2b6994592548c4edb15c72,1,0.419826
2b3277780b0b2c56fa2cc3e5,1,0.343342
2b39b95185678b0c159fdcfb,1,0.581006
2b4065d70252d6da156f6fb0,0,0
2b51c5fba9d4b8cb91d06b04,1,0.735642
2b56a722729ad2267404351a,1,0.377082
2b5f50d70cc8ea39623eb137,1,0.655115
2b5fc7fb8a71e23fba03c2c3,1,0.677367
2b63a26b51aea0e37c5d2555,1,0.721939
2b6a7853aed6af875cc91e4d,1,0.851706
2b6efaa02f73666113c8f5c9,1,0.61757
2b92c565975ce0a62d80da17,0,0
2b97eec00974c833230347d4,1,0.873862
2b9df9b336fd2a7a15b2d8e7,1,0.257578
2bd050593812f03359947817,1,0.777469
2bd3099b20441b8e7e4120c6,1,0.368519
2bea0bfc3e027fdac6c54ac6,1,0.557725
2bee35cf4119dd258bbfc98c,1,0.847084
2bff526f32e84b283aba299c,1,0.692538
2c05aa5042a7d011e21b857e,1,0.836955
2c05ca95857756bf7e7b8750,1,0.340376
2c113afae8c5b4159d846abe,1,0.303938
2c290dd1155d9ae0946c9899,1,0.353094
2c3cbb670773093df1d0201c,1,0.884239
2c4fbaf98405c14bab7ce46e,1,0.670716
2c63314d8b1070a778b6d35e,1,0.355551
2c678c93b8fa7025970179f7,1,0.882022
2c67ebea2e51f5a605ecbc4f,1,0.785309
2c76d646bfd7780f5ceb14dc,1,0.796292
2c7e6d51f6f64087395c25e6,1,0.819893
2c7f6bc4d8fca786ccc44628,0,0
2ca13b6d24f75bdfb9cd5d51,1,0.679817
2cb30fdf70ae872698736b7c,1,0.842345
2cd3421beb42f0b0aaba06c7,1,0.93744
2cded9da9663f0bac91644e6,1,0.410815
2ce04e9264599096d801409b,1,0.657758
2ce3c53ce3de6a946e33c40d,1,0.76207
2ce5396db1156bcb3e173bd9,1,0.274838
2ce9505e1f6fb5998b042737,1,0.683736
2cebfc15deefae46c91d0149,0,0
2cf10cc924967db6ed1b055a,1,0.765944
2cf10f577e19f017330d6ef8,0,0
2cf48a5da7247bdd4036e1f5,1,0.86212
2d0f6ccd368614a75fb4eaa1,1,0.779154
2d179811673e6da3949853ce,1,0.467119
2d1f0f751bad79ab8ace8c42,1,0.318061
2d2eb57bd3e4423ea3e883e4,1,0.662032
2d359137bc4beba76aae5c86,1,0.284576
2d440ef0f5387254f6fa6c3e,1,0.85561
2d45ef6a88020aa92975d68c,1,0.677474
2d703d51fd52bd4edd1f7146,0,0
2d72f43cd91fb2b21bfe313a,1,0.631935
2d7d4f4d47eeb3d59cd47db3,1,0.275325
2dbbdfa238240bba85f0eaf0,1,0.852199
2e35a1a5015175fc5356896e,1,0.759404
2e3cc13c2d3bd7562df8c243,1,0.823612
2e64549ebf594b27b6285ec4,1,0.833596
2e65ba0e09dbb16fed5a9786,1,0.797083
2e7c37a79799c1f39787f13f,1,0.821474
2e9d259ec208e86c20a0b51b,0,0
2e9dc6ba38fdca01bde24bf1,1,0.31216
2eb625b640d9f6cdd562afe3,1,0.415966
2ebdf00e6b2b53a1ad6fef45,1,0.500847
2ebea88e29e524f4e62f639b,0,0
2ec9c4e3b8a9fd734d6e18f7,1,0.683314
2ed9f585e3dea86fbab74de3,1,0.575409
2edf01c92a4eb0343ae6ded6,1,0.743354
2edf90df7619c8478363908b,1,0.835886
2ef1f36b320bea1ee1e5f854,1,0.374562
2efe3813db1768f90b674b44,1,0.373533
2f0ebd23eed7c6abb60ac6f3,1,0.891434
2f13116826d447d1a1a56428,1,0.831964
2f1d8f10a9d82617fa2429d2,1,0.568655
2f2a5a6c75874b47098d5a4a,1,0.863737
2f4cb9f6015331aaedfd1293,1,0.534552
2f541cb151a5891e8978771f,0,0
2f548e50c00c369d2af68022,1,0.502895
2f6f4095f3f82bf6e458ee27,1,0.762247
2f754cbc84c87e121d85f9fa,1,0.366136
2f87aa49c7346bd91813fb37,0,0
2f97c17309a473335316dd26,1,0.286868
2fa2423cdac89a56d2e4d223,1,0.436742
2fa53e84aa865cbec024beb0,1,0.371593
2fa85b9cf871d08f2a3eb747,1,0.268558
2fabf4e9db9353fd5f66ac56,1,0.85183
2fadbc9ff80929dc6fed8e4d,1,0.719482
2fbfb10b6da7e8ba4950e5bd,1,0.855369
2fc3442a8acd5e82cbac5fb0,0,0
2fd9ab259cf8148d899f8a6a,1,0.411525
2fdda9e80c7eaca4ead58b27,0,0
2fef251c647943c9d817e014,1,0.840652
2ff00efd0e18ab16d5aa6d69,0,0
300488a0a42739fd5291a76f,1,0.350199
3024857d862527151455822b,1,0.334481
30267c9350245497467738a8,1,0.759582
303e3e239ce7cbc2cbde5b01,1,0.834272
304bed8df05e2feaedd5dd28,1,0.375706
307952359955e65255b27e81,1,0.917598
307c94c89c1882bb5c5e7010,1,0.413596
30a0c455397a0fad15fe4b05,1,0.531103
30c31f4df26b0c05caf8623d,1,0.807157
30c40725f3974e4b04e5fac1,1,0.581957
30f811f8b02096411532386e,1,0.825449
310f705ef5844dd85b7b2199,1,0.631367
31150d6096b238ff73cb1467,1,0.844281
311a9418a548a9f4889d64b6,1,0.258888
3124889f431b1257e740a999,1,0.502382
3127bb88ec3ea166ae6d3e14,0,0
312d2160c5ad70952b993de4,1,0.77081
3135697e8cf588bde785c66e,1,0.453262
3136a6fd4470b7c30575426d,1,0.733547
314c619de9b9ea0cc22ea496,1,0.823328
314c812684f8577a273fdcd1,1,0.722135
315a160b4cd38ff98974dfe6,1,0.866019
315c804e185a8024944d079f,1,0.817429
3175e58b8aaa30b92c77e0ed,1,0.875255
317eebbdcda099905ba08502,1,0.822046
31878dd266a146cc913bfb5f,1,0.771672
3191dcd2b767c691e9fead44,1,0.771499
3192c877a90f83aaea7f4cc5,1,0.629319
31a28b761aa06d8f872b124c,1,0.806853
31a9e70deb23dc507700ccad,1,0.83762
31c1200182bc40a0452f8939,1,0.741674
31c8654b3b6364aa9a098b4e,1,0.771843
31e33ce677e074523d5a4861,1,0.374676
31ea76b63cdc1f87cf63dac5,1,0.840128
31f23bdb3c6a8fc564d0856d,1,0.811676
320718cb71f993bc0c364151,0,0
320e162b8f02b46d0a18d569,1,0.852568
323d79b56d2436187539d3eb,1,0.766119
3261e3bd7d255935cd9e772e,1,0.644113
326b4bc47a917890419e6da3,1,0.89275
328b20a8b7b6f1d237ee4504,1,0.619529
329b9541601c1c52818f95b9,1,0.825027
329c7a60345eb52056892d0f,0,0
32a3b5bcb231b537d1de0d7d,1,0.789883
32b17ae77ac1081c231827b9,1,0.279435
32b9c212310c64bde7013c5e,1,0.520877
32ba3d9bacff7b9833a7e2d2,1,0.458561
32e64e681c3536d372177dda,0,0
32ea7b6d6f6b14d7a35d978f,0,0
32ef41a77d3050099a819e83,1,0.797241
330f10a0ed2e89351fc10b8c,1,0.332527
33199b807b3451048190767e,1,0.725162
331b2f23a567ab417ee20b90,1,0.797557
331e2b94c993ae6208063679,0,0
334c9e4e955d4415ccf984b2,1,0.407039
334cb430d8a458cdb70b187a,1,0.805479
335dfd2cdfa22cb7055ef7c8,1,0.84039
335dfe7a9703df322703fb15,1,0.28279
33a9e6470581b0c37e82cddc,0,0
33acf2b7d64a9f8f5958b971,1,0.805632
33c6f024dd59fa9aec2e7a05,1,0.849472
33d87f29b5ed344dc8440591,0,0
33e78b7667cf1acc6095026e,1,0.306735
33e7edb2d35f7171592315f6,1,0.297368
33ee21c57dc2f60684f8cfee,1,0.704973
33eefa8b573c39c8bacf06c9,1,0.315314
33facc4454ca267b1b1c9edd,1,0.464325
33fc43a07e815bdc1a74d1ca,0,0
340a6c86e7dfc0be372b6375,1,0.814348
340dd3b0fd41207b1eb4a292,1,0.889721
342f19909dfd94fa828c8412,1,0.7011
343800a1b1077f0cde35010d,1,0.5592
3439bea7950ff5a8781a71c8,0,0
343f023781347f2476ff4050,1,0.893123
34666fb0a5566f22a1704d45,1,0.772015
3471aff55009003a2c272140,1,0.264738
34727a2f2d5f991cc2b0d826,0,0
3479cd43a19e6cf0c6d68970,1,0.730674
347c3393a54df1bb2fcaf4db,1,0.367951
347d85a2f18c3c46cdbfb5bf,1,0.859664
348087b0315eb0ed4b555de0,1,0.64791
34b750d66044b04a89b1b067,0,0
34c78c54af91965c0adae189,1,0.732592
34dfd3bcaf395c2fe2b94b75,1,0.78083
350319a6040c6fa5744e6980,1,0.826011
3515147698037d42e4e5a416,1,0.803019
351bb11105f82c4b427fba20,1,0.448547
35262a24b381df268f513d50,1,0.764364
352db0c1dad910a29a9ac679,1,0.741112
353da4cfb8e762456b6ab695,1,0.849097
354312b806b8054fe1a303ab,1,0.791176
354abff08146c6392a3d4f86,1,0.847211
3551bf400e7d91cecaca73ad,1,0.412708
355adebf599d4a34e2d36847,0,0
355bb48d3224b56ff9753b3b,1,0.331336
35861a1c7780260b2d7735e9,1,0.803328
358d1dd665a505e66cf65313,1,0.87397
35a9eabdd97c3d020a72362e,1,0.861305
35c31c80364c3ce695cca264,1,0.482231
35d3bc60cfcc5712140de84c,1,0.27513
35dc9e5d0a6a42c1c900f164,1,0.829906
35ea94e6537bb5444e049cbb,1,0.693577
35fb4779d1ee546744223aed,1,0.836555
360dde017fb6ef5487793e7a,1,0.393676
362c293a1f8985f1f2dd87b4,1,0.843509
36365fcc074ec6607095d37e,1,0.83868
3638bec90700e181542dcde1,1,0.784814
3642f1f64cff6722122cd0cc,1,0.820901
36711664129adef9412f319b,0,0
36a0e84107434d7119f5791d,1,0.489725
36a649d5c2d69b1f3dfc8231,1,0.841435
36ac0eb6fc9ae8b900a4d9bd,0,0
36ac9052c08fd5815e0fe90f,1,0.347648
36b47e3b38c8032cd4105067,1,0.884639
36b5171a68c5638885c67b0f,1,0.345216
36bdf8acff829f9e2358e877,0,0
36c977da70d108a6f86d5be2,1,0.799599
36d120cd9824250234ba0fa9,1,0.878105
36d8f68ca746973f757c1065,1,0.305179
36ecf10388758082a1cce530,1,0.728459
36f6c02add7b130f487337c3,1,0.758868
36fe85a00d55134749c2f4dd,1,0.824603
3735ad6a1bba02ac20ef5b71,0,0
37479669ccbcdb68c7b25cbd,1,0.709623
374b38635c6d638fdc709a15,1,0.836955
374f4d3ffcddc13da9ee63db,1,0.493809
375f687592508921755ea60f,1,0.776792
376151418b1eb0349e94a7cd,1,0.825449
377b9c8f781f21dc7c093fba,1,0.79053
37814a60a685326824fd20cc,1,0.464385
378231f893e17422eb8865ff,1,0.718594
378f716c94715c47d291c753,1,0.416678
37a07240f44bd80270f01783,0,0
37ccdb6d62a1a9578eaf86a8,1,0.431524
37cce048e79a5ba7e051a953,1,0.860604
37dd88f177eeb12a0f01e8d7,1,0.39356
37e8331f1e70207bd1a94c5a,0,0
37fd400d65c60e649f97c1c3,1,0.811078
