uid,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,p_50,p_51,p_52,p_53,p_54,p_55,p_56
c5cc440589229367cbb21b4d,0.7730304003,0.0004242832074,9.321555262e-05,0.001756824087,0.0001592664048,0.001226350316,0.0009363473509,9.219072672e-05,3.275700874e-05,0.000266957155,0.0001731892844,7.561389793e-05,1.12819871e-05,1.871958557e-05,1.683091796e-05,4.121171514e-05,0.0006327261799,9.609513654e-06,0.0001157105435,1.541508027e-05,3.752105158e-06,5.634140962e-06,1.806850196e-05,1.355913992e-05,6.93845941e-05,2.814853815e-06,0.08462937921,0.06284071505,0.003138433676,0.005763175432,0.02322997339,0.0002783829696,0.001259569777,6.922915873e-06,5.121513095e-05,2.167028651e-05,0.0001169498428,0.004092423245,0.0176794976,0.0007174001075,0.0001980817615,8.255257853e-06,0.002442419995,0.002251132624,4.274250387e-05,0.0009733547922,0.0008306025993,0.0001294463582,0.0001093974861,0.001361122471,0.0001917722984,0.0008256789879,0.0001640358532,3.082706462e-05,5.12443803e-05,0.006166257896,0.001155824983
c5d0290c9111a3cca942c07d,0.0006837406545,0.003015767084,0.001475260011,0.003503541928,0.0001363791671,0.01238631085,7.253165677e-05,0.0001486556139,0.0006770863547,0.0002371813171,0.0002060223196,0.000378495286,0.003511231393,0.0008213373949,0.0008086300222,0.003658057889,0.0006305901334,0.0004857052118,0.002335036173,0.012005914,0.001068439451,0.0004034437879,0.00369525142,0.0003007599444,0.01215798408,0.002929062117,6.591613783e-05,0.0002790335275,0.0003068333317,0.03832153976,6.474989641e-05,0.0005789574934,0.04883278534,0.0001731183002,0.003120313864,0.0003319846001,0.000933799427,0.004672779702,0.0002247226221,0.0001900076459,0.0002599029685,0.0001025699603,0.0006102513289,0.0002493830689,0.00149100204,0.001221337589,0.0007596134092,0.0009814806981,0.007746826857,0.8138707876,0.001083204173,0.0003457331331,0.002844428178,3.630312494e-05,0.000982091995,0.001450594398,0.0001355454442
c5d58a055fa49baf51bceaa8,0.001038491842,0.005500509404,0.137968719,0.01298402902,0.009643719532,0.04478789866,0.002412489615,0.002162936144,0.05223428458,0.01432946883,0.004707423504,7.841586921e-05,0.0001493550662,8.89958319e-05,0.0001868065447,0.0001486225228,0.0002085675223,0.0002011926408,0.003357139649,8.567502664e-05,0.0001377873705,0.0001200947154,0.0005720743793,0.0003383793519,0.0001340508752,0.0001030214189,4.51351334e-05,0.000166270067,4.151102985e-05,0.0004588284646,7.226064918e-05,0.03034347668,0.02704304829,0.0001014655209,9.5276926e-05,0.0001084128453,0.0007051563007,1.955543848e-05,8.599480498e-05,0.0001708459313,0.0001293313107,5.245604916e-05,4.547363642e-05,0.0002903215645,9.771202167e-05,0.03022302687,0.02798231505,0.009597788565,0.3904445767,0.02538193204,0.0225891266,0.001364457188,0.01898514852,0.0002192647662,0.118373774,0.0006511584506,0.0004347548238
c5e2a170d34cd5ed7b48a0f6,0.1108284816,4.137334327e-05,0.002296675928,0.003759194165,0.002155776834,0.0003237894562,4.078276106e-06,2.74853719e-05,0.0002268742683,3.425802061e-05,0.0001158787782,0.0002584980393,5.252719347e-05,2.338978084e-05,6.495939306e-05,1.186473128e-05,8.166702901e-05,2.433097143e-05,9.227181727e-05,2.326961067e-06,1.508914193e-05,9.695572771e-06,1.367126515e-05,4.399088994e-06,2.673542986e-05,1.904965302e-06,0.000211791179,0.002345627174,0.0002612518729,0.001394941239,0.0004441368801,7.955312321e-05,1.056611654e-05,0.001877817092,6.536890851e-06,9.333077287e-06,1.607411468e-05,0.008203374222,0.0001555913186,0.019673042,0.6978017092,0.04053609446,0.003439732594,0.08665344119,0.006142928265,0.0003787499445,0.0001386891963,6.026495248e-05,2.317473445e-05,0.0001478443301,0.002729268745,0.003578454489,0.002420454985,0.000122319645,0.0005142413429,3.245804692e-06,0.0001226326131
c5eae57a16700469c20af40f,0.0002368890855,1.102959786e-07,3.186133199e-06,1.222664469e-05,1.459244345e-06,1.249946308e-06,8.36444724e-06,1.245634576e-05,1.268504548e-06,4.940148415e-07,9.152465168e-07,1.615153451e-06,4.606765287e-06,1.284672294e-06,2.42897795e-06,1.277596539e-06,4.971086582e-06,1.177902732e-06,3.183204853e-06,8.311745319e-07,1.72993316e-06,3.262009898e-07,2.948335691e-07,6.849137435e-08,3.712293164e-06,2.150882437e-06,0.0001265043975,0.0002331698051,0.0001905202662,6.05385103e-05,3.287176514e-05,4.012754744e-06,6.231124189e-06,4.828172678e-06,1.301898919e-06,8.950307802e-07,5.316669558e-07,0.0004783349286,0.9984490871,8.502417586e-06,2.728842219e-06,4.060641004e-06,7.024388538e-07,1.047697151e-05,6.847021154e-07,7.696646207e-06,5.918928309e-06,2.622663828e-07,7.972015737e-06,8.500406693e-06,2.688087261e-05,1.36046549e-06,3.580850944e-06,3.872832167e-06,7.441627986e-06,1.384488087e-06,8.829916851e-07
c5ebb0cd9ec4eaf64e45c100,3.999155979e-06,9.488019828e-07,2.272153779e-06,2.925401304e-06,4.509303508e-08,3.635186943e-07,3.940913757e-06,4.813764463e-07,9.91250181e-06,0.001755331876,2.825882177e-07,4.649353116e-07,8.684489217e-07,9.243750014e-07,1.229813051e-07,6.108239745e-07,1.28273507e-06,5.702352155e-07,3.49761126e-06,9.872704965e-08,1.458996053e-06,3.608999748e-07,7.747141808e-07,7.17777084e-07,3.431599907e-06,3.003391384e-07,0.0001003781872,2.293130024e-07,2.060920252e-07,4.84069642e-06,2.07940019e-07,6.657186304e-07,1.225316737e-06,0.003009289736,2.51048391e-07,1.864487217e-06,2.325064315e-06,1.002535441e-06,3.278219651e-07,1.105553474e-05,1.246785132e-06,9.343991536e-08,1.617596865e-07,1.821424718e-07,1.775354121e-06,2.613398465e-06,0.0001011969725,0.9949240685,2.768010461e-07,1.229126428e-05,5.594729373e-06,4.740659278e-06,1.213813812e-05,1.400063979e-06,2.022045237e-06,1.750472336e-07,6.445752376e-08
c5f05e1ff0abf11924b6cabf,0.0001052743537,0.0002431867324,6.849553756e-05,6.404738087e-05,2.643359721e-06,4.65031153e-05,3.612113142e-05,5.629675798e-06,2.872596997e-05,2.523383773e-05,5.762354704e-05,1.022912966e-05,7.259406175e-06,2.703947075e-06,2.360700819e-05,8.495082875e-05,0.9749850631,8.071207412e-05,3.137234444e-06,2.080364175e-05,2.869596392e-05,5.110553957e-06,3.386861499e-05,6.357619714e-05,4.091613664e-05,1.615293695e-05,2.611128821e-06,2.841632158e-05,3.346631502e-06,4.214293313e-06,3.109933095e-05,2.733961446e-05,5.449444507e-05,3.985328931e-06,5.254184543e-06,9.191571735e-07,0.000122905476,1.019333376e-05,2.150070031e-05,0.004322772846,0.0003009492648,0.0109928688,0.004694805015,0.002087781439,0.0006610643468,8.228235674e-05,1.315791633e-05,1.08446693e-05,0.0001868487016,7.524033572e-05,1.689911005e-05,6.040420703e-05,3.015038783e-05,4.216891796e-07,1.028135102e-05,1.001023065e-05,3.671789091e-05
c5ff728208f4a9b5df86bdfd,0.0003405993339,5.308642358e-06,3.192061286e-06,1.115923533e-05,1.857940879e-05,1.853548747e-05,7.721241673e-06,7.906553947e-06,8.593789062e-06,3.217452331e-06,1.367942423e-05,6.522270996e-05,0.0003800809209,4.508635175e-05,0.0001491886651,0.9919570684,8.372901902e-06,0.0001910647115,0.002264169045,0.0003804482403,0.0001571320754,0.0003517665027,0.0009063819889,0.0002379256766,0.0007968012942,9.67742526e-05,7.939128182e-07,1.051770823e-06,3.755186845e-05,2.506051715e-06,8.345466085e-06,4.685890235e-05,6.25065195e-06,6.298865173e-06,0.001046816586,4.561820606e-05,0.0001168854287,7.994074622e-06,3.707925316e-06,1.054538734e-05,7.549286693e-06,6.511584161e-07,4.025946055e-06,4.287906279e-07,3.45553126e-05,6.298064363e-06,7.666323654e-06,3.971679234e-06,2.186863458e-05,5.582533049e-05,1.080441325e-05,9.146899174e-06,2.27853543e-05,1.019757383e-05,6.254580057e-06,5.069399776e-06,2.568293712e-05
c5ffdb90475f55e7b37a4bca,0.03010561317,0.0005748044932,0.09088923782,0.003883969272,0.00497449236,0.002317362698,0.0003639986389,0.002075263532,0.0006145452498,0.001752274809,2.599904292e-05,0.03578454629,0.2824833691,0.03340453655,0.03735790402,0.006686417386,5.14492458e-05,0.01503210701,0.002462701173,0.003171465127,0.07376850396,0.007106356788,0.06329949945,0.01544964965,0.01280759834,0.05280961096,0.0001832856797,5.729915938e-05,0.0001676071552,0.002230416518,0.0001322747266,0.05553906411,0.0001412863639,0.0004843014758,0.001214284683,0.03106000647,0.01733098738,0.0009087153594,1.950466503e-05,0.00242264173,0.01228318363,0.001319228089,0.0001983759284,0.0003579417244,0.00348673691,0.004373978823,0.003264265601,0.02244158834,0.0001594111236,0.0032831633,0.01752544194,0.001158392755,0.01398080401,0.005549218971,0.01911846921,4.917528713e-05,0.000305669877
c6033f7bead538b1f6876dd6,0.0231501814,0.01520320866,0.04109953344,0.1201821342,0.02193631977,0.02255412936,0.1044488624,0.003188147908,0.02276362479,0.006172624417,0.006770296488,0.0009317724616,0.0002563502931,0.0002726962266,0.0003965170181,9.335290815e-05,0.001762513421,0.0003014386748,0.01077064127,0.0001286896877,0.0002163499303,0.0001229238987,0.0003415571118,0.000495403423,0.0002250057296,8.007175347e-05,0.001542263781,0.0006228153361,0.0001975325285,0.00044013554,0.0001516306511,0.0824489519,0.003330131061,0.005845573265,0.0001900952921,8.436911594e-05,0.0003546122171,0.0001353479893,0.0008034206112,0.02189761028,0.00219222717,0.003597095376,0.002371353796,0.07103610039,0.002342974534,0.03099728003,0.03963368759,0.06277231127,0.005638314411,0.02196610905,0.07496003807,0.01299706288,0.06464145333,0.002676641336,0.07559320331,0.0006595001905,0.00401576329
c6041dc6794096dc9749b39a,0.000738978677,4.502412594e-06,0.0001072041923,9.684292309e-05,0.0002951193019,3.702088861e-06,1.815555834e-06,4.991178139e-05,1.819078898e-05,5.449339369e-06,1.392775084e-05,1.112053724e-05,1.277137198e-05,1.932351006e-05,7.516164715e-06,3.312055469e-06,1.070328381e-05,1.647939098e-05,1.358813552e-05,4.475262813e-06,5.621030141e-06,8.533488085e-07,9.2838809e-06,1.121938453e-06,5.35747904e-06,2.288666792e-06,0.0001671961509,5.094665175e-05,0.0001048559934,9.759784007e-05,1.490871e-05,5.10400896e-05,4.269967758e-05,1.52199882e-05,1.221604271e-05,6.835376098e-06,2.856011452e-05,9.160858463e-05,0.0007047862164,6.487433438e-06,0.9965452552,9.153132123e-05,1.995170533e-05,0.0001595291396,6.582637434e-05,0.0001254492672,1.417143994e-05,4.125775013e-05,4.718874607e-06,4.491492291e-06,5.84638974e-06,1.238866207e-05,1.795468779e-05,1.851778507e-06,9.250864423e-06,1.025057099e-05,1.593228626e-05
c616900005232aaf20d35c28,2.859956112e-05,0.000242069611,0.0002458199451,0.0006768141175,3.251187445e-05,0.001675540698,1.769484243e-06,3.588060281e-06,0.000105158746,6.279299123e-05,8.964842709e-05,3.480118494e-06,9.380810297e-06,2.580100045e-06,3.339332397e-05,2.069931543e-05,0.0004722581943,2.19550202e-06,7.002769507e-06,1.281466029e-05,1.362402031e-06,1.980671868e-06,7.452903901e-06,1.136136234e-06,1.889515261e-05,9.398393559e-06,1.219274691e-05,4.208270184e-06,1.085195527e-05,5.723027243e-06,2.603038047e-05,0.0001415319712,0.9920372367,4.836918833e-06,6.060918622e-06,1.040417033e-06,0.000356012868,1.569535925e-05,1.349428021e-05,1.021052503e-05,7.425671811e-06,7.800902495e-06,0.000137226074,1.633730426e-05,1.377928925e-06,3.463633038e-05,1.398675613e-05,1.076215449e-05,0.0008903793059,8.306354721e-05,3.261315214e-06,8.314671504e-06,0.0005984763266,2.815920368e-07,1.404752402e-05,0.001574577647,0.0001846025843
c61c9f7fbb0fd8af6b94c614,0.003252757946,0.0004210303305,0.008151729591,0.1127983332,0.007552320603,0.06694909185,0.001411726233,0.001013231114,0.1566816568,0.0008318889886,0.01044088416,0.0002608340292,0.0004501439398,0.0002303276269,0.002352303825,0.00287262327,0.0006579451147,0.0009552554693,0.001395466388,0.002053525764,0.002591818571,0.0004640172992,0.002536724322,0.006792085711,0.003746449947,0.001016359194,7.861857739e-05,0.0004209126928,2.536395368e-05,0.0001364831551,8.386145055e-05,0.006306060124,0.08535756171,0.0006346195587,9.905963816e-05,4.411326154e-05,0.005232442636,0.0001226695022,4.225450903e-05,0.001012364286,0.0001826061198,0.0008045142167,0.0007195306825,0.0003576696326,0.0003971871629,0.2982591093,0.01452660467,0.002436195733,0.03231950104,0.08718243986,0.006877182517,0.0002126564214,0.02426443249,0.0003119802277,0.03194122016,0.001657301327,7.294644456e-05
c62686d1f2c89b016170c756,2.817894892e-05,2.171793767e-06,3.730124081e-05,2.451670525e-06,3.522623331e-07,1.202995918e-05,4.199959221e-05,7.155061326e-07,3.114802439e-06,0.001347379526,3.947472749e-07,8.909208873e-07,1.751600848e-06,3.5586433e-07,1.508644118e-06,4.550734957e-06,0.01810462959,5.372858141e-07,7.567787748e-07,2.716842005e-07,5.084291388e-07,8.907847473e-07,1.089805664e-06,4.895150028e-07,2.607382385e-06,1.480305855e-05,1.212725692e-05,9.37479308e-06,5.483846053e-06,4.063911547e-06,4.015303603e-06,1.11631266e-06,3.341813908e-06,1.317432975e-06,8.636166626e-07,5.45505427e-05,2.530262009e-06,4.564522897e-06,3.574377843e-06,0.9794993997,6.978396414e-06,0.0001514303585,0.0003257794888,4.28489293e-05,6.044690053e-06,5.227451766e-06,8.044909009e-06,1.628846621e-05,0.0001052047955,2.365091495e-05,9.814858686e-07,5.364441313e-05,2.402572318e-05,6.023870355e-06,2.200311656e-06,1.920444447e-06,1.731022735e-06
c648400c0c2890cead0a38cc,0.0003060291056,2.176797716e-05,0.0008474186179,0.0003368238977,4.219861148e-05,7.258565893e-05,0.002389787929,0.0001245921012,0.000214134634,0.001121646608,1.553195943e-05,2.685915888e-06,7.670017112e-06,1.534636613e-05,5.658367854e-07,3.97650183e-06,0.0002122164879,0.00124828401,0.0001454742451,1.280345259e-05,0.0004281161528,3.827169621e-06,2.983103332e-05,1.465500281e-05,8.004020492e-05,0.001342834788,7.577442375e-06,0.01423977688,0.0006015570834,2.077871841e-06,5.689050795e-07,4.426098531e-05,2.60724446e-05,3.026429295e-05,8.252442058e-06,1.997184336e-05,1.380295271e-05,6.063238106e-05,2.610178308e-05,1.146058253e-06,7.737115197e-07,0.007076487876,2.106861388e-07,1.617903081e-06,0.001721449429,0.0001891612337,7.931128494e-05,3.911531167e-05,0.0001343131007,0.0002722534118,0.1869844198,1.374863768e-05,0.6982377768,0.08100073785,0.0001034933957,1.270240045e-05,9.5408177e-06
c6520d4f4af16580118bf1ac,1.215616612e-05,9.907299869e-08,3.644772278e-06,3.032486688e-07,6.073962311e-08,4.34903825e-07,3.133220389e-06,6.111399387e-08,7.519934115e-07,8.907971642e-05,1.756293244e-07,1.441153046e-07,2.254345617e-07,1.101848994e-07,4.367054984e-08,1.28737463e-06,0.0004639702092,4.872845238e-08,6.294069408e-07,1.190006245e-07,1.56484731e-07,4.539991139e-08,3.990238611e-07,5.549638615e-08,7.659459129e-07,1.456434802e-06,4.741216344e-06,4.575658465e-07,3.931729111e-07,7.165250508e-07,3.35580836e-07,9.360473996e-08,6.88686896e-07,1.37299935e-07,5.525656732e-08,1.584210077e-05,2.415454503e-07,1.173597411e-06,2.220859159e-07,0.9991948605,1.354573442e-06,0.0001447081595,1.278749278e-05,8.622340602e-07,1.789927296e-06,4.548039385e-07,2.520686166e-06,2.402088649e-05,3.466097269e-06,2.39783526e-06,4.955501964e-08,1.680829314e-06,3.533733889e-06,2.68274448e-07,4.962971047e-07,3.191375697e-07,2.838563518e-08
c652acfbe75818c46cde1e37,0.005314314272,0.001082620467,0.002460975666,0.04786295444,0.0008204731275,0.01800120994,9.731079626e-05,0.0001848983375,0.005569878034,0.001539241639,0.004840319511,0.0001485380781,0.0003651065053,0.0001307126513,0.0006110107643,0.0005013010232,0.003363943193,0.0001390980906,0.0002530139172,0.0004795126151,9.568882524e-05,4.041694046e-05,0.0001300223958,0.0002462569682,0.0008350095013,0.0008339498891,9.677220805e-05,0.0001345803612,7.904137601e-05,0.0001975088089,0.0003289534943,0.003727766685,0.8060090542,0.0002204146294,0.0001412086276,2.480013973e-05,0.006932453718,9.907881031e-05,0.000264470058,7.526956324e-05,0.0003074028937,6.721795216e-05,0.0001041243231,0.0002100551937,2.492377462e-05,0.005001863465,0.00127352553,0.001061547198,0.04656943679,0.004004913382,0.0009133418789,0.0003349606413,0.006909668446,1.307134517e-05,0.005684003234,0.01134767942,0.001893155393
c6a114eb44d782b485567c66,0.3850128651,0.001426304225,0.0002990724752,0.009351027198,0.0006444323808,0.003160495777,0.00239907112,0.0006896175328,0.001453515841,0.0145964222,6.841658615e-05,0.04520912096,0.03173096478,0.01004077774,0.001824085368,0.002152023138,0.0003535201249,0.04348034039,0.0002195308625,0.0009466248448,0.007140474394,0.0006320095272,0.02691229247,0.003272925504,0.0965763852,0.06392543763,0.0002138960845,1.45506292e-05,0.0003744650458,0.0006296833162,0.0008933939389,0.001634839573,3.425794785e-05,0.002027858049,0.02385412343,0.1405737847,0.01401891373,7.685503078e-05,0.0001241757709,0.001800625236,0.009090509266,0.00012457103,3.012888374e-05,0.0006114522694,0.004031481221,0.0001655260421,0.0005153964739,0.03296757862,7.094212197e-05,0.001928942977,0.0005740358029,0.0008262303309,0.001049355604,0.006118813064,0.002074810211,5.238213816e-06,2.586823393e-05
c6a19ad0cbd291e25af2d38f,0.02795093693,0.001762470463,0.01048120856,0.1054266468,0.001105122734,0.1095559075,0.0006046584458,0.000329284434,0.05504008383,0.001169241965,0.04970332608,0.0007685792516,0.0008142341394,0.0002490868501,0.002219342161,0.002688476583,0.006094909739,0.001527903951,0.0005599041469,0.001147010946,0.0005219271989,0.0005254861899,0.00122635928,0.005243645981,0.009687356651,0.003272464732,3.534139978e-05,0.0005269526737,4.942005035e-05,0.000161085758,0.0001664412557,0.0100747915,0.1369323432,0.0004016624007,0.0003085059579,0.0001018321855,0.00499970559,6.996919547e-05,8.377781342e-05,0.001600840595,0.0005859775119,0.0006851303624,0.001185634872,0.0007620432298,0.00010207788,0.1493560225,0.007521519903,0.007292670663,0.1322033703,0.05021931231,0.005989730824,0.00398950465,0.02235073783,0.0001350793755,0.0556079112,0.002364190994,0.004460886121
c6a2fe7336bc8de8afe63697,0.0005791438161,2.603892142e-07,6.811797562e-07,1.326171059e-06,2.689038183e-06,8.872412991e-07,6.563742318e-06,1.147698072e-06,9.773994861e-06,6.645701944e-08,8.464224948e-07,5.952526408e-05,6.386989116e-05,1.587881161e-05,0.0001195225341,0.002029409166,2.750846988e-06,0.006238597911,8.37715379e-06,0.0001446075912,1.780252933e-05,2.992319423e-05,0.0004164929851,0.02045964263,0.9671082497,0.000526094751,4.385759439e-06,1.033151693e-05,7.590195992e-07,9.918633441e-05,3.473912102e-06,6.016080079e-06,2.550050056e-07,9.496474718e-07,7.39819443e-05,5.788630733e-05,0.001838180935,2.56176213e-06,2.746002565e-06,4.982470614e-07,1.014821123e-06,5.170785698e-06,1.334787157e-06,1.055888333e-06,4.029790944e-06,2.034588391e-07,1.312458039e-06,1.25126337e-06,8.528169815e-07,3.376954965e-06,1.863131365e-05,2.909425802e-07,6.478131581e-06,3.155797685e-06,5.887849056e-06,6.179916454e-07,2.607170124e-08
c6afbfc45129b52c32775c33,1.736009494e-06,9.321987591e-07,8.961559388e-07,1.567055369e-05,0.0001864501683,0.0004279568675,5.956513291e-07,1.405486785e-07,0.9992103577,3.812048135e-07,2.609988314e-06,6.13660518e-07,6.498092375e-07,3.318662607e-07,2.352190677e-06,4.834707852e-07,1.619746115e-07,5.911617222e-07,7.400158211e-07,3.984144712e-07,1.689094461e-06,2.112898017e-07,2.775988719e-07,1.893951594e-05,1.44744638e-06,2.488286022e-08,3.792205803e-07,1.495038646e-06,3.52079752e-08,1.955047082e-06,1.009756943e-06,4.666414497e-06,5.255080396e-06,1.988178688e-08,3.756040456e-08,1.491540758e-07,7.543661127e-07,2.720919952e-07,5.636618425e-07,4.975879619e-08,6.639703543e-08,2.002232407e-07,3.264963652e-06,9.835797954e-08,9.720573644e-07,2.060570296e-06,1.118045702e-06,1.573698501e-05,5.566246273e-07,1.021131175e-05,3.201879963e-06,7.476247902e-06,9.675184174e-07,1.123152288e-06,4.745815204e-06,2.925097533e-06,5.210614836e-05
c6cad5f5ad801383d3068f48,1.758475628e-05,1.833267902e-06,7.192851626e-05,1.800193331e-06,3.30821058e-06,2.873673566e-06,4.043302397e-06,5.598910775e-06,1.022040669e-05,0.0001722542656,2.205983037e-06,8.373517062e-07,1.139095787e-07,2.205342895e-07,1.273931076e-07,1.099405495e-06,1.016171538e-07,1.998331101e-07,0.0001028179831,2.541566246e-08,4.238783902e-07,1.062141308e-07,2.184045655e-07,3.110770876e-06,8.175268249e-07,1.588658165e-06,8.413865726e-05,7.153482784e-07,8.993255847e-07,2.14305669e-06,3.686444927e-07,6.887529253e-06,3.329422498e-06,4.410431939e-05,2.133653112e-07,1.600204632e-05,6.276994782e-07,1.476351031e-06,1.221443881e-06,2.446560211e-05,9.760869943e-07,1.472589929e-06,4.523680985e-08,3.061564939e-07,6.368686201e-08,4.980814992e-05,0.0001613151398,0.9990492463,1.550017373e-06,6.136030424e-05,1.750815272e-06,9.615961062e-06,4.662800347e-05,7.244976132e-06,1.563398291e-05,3.762250742e-07,5.664857667e-07
c6d09790552a4e9fc8786feb,0.01215767022,0.003117913147,0.001414848841,0.002967203269,0.002033081139,0.001267107669,4.368111331e-05,0.000326039386,0.003577942029,4.201580305e-05,0.0003509564558,0.001638716203,0.005736348219,0.0003530524846,0.07103817165,0.1604678035,0.0001129965094,0.0145305926,0.0001946160046,0.02693616599,0.007498572581,0.001261142665,0.337859422,0.01460302807,0.0173727423,0.02678922191,9.271959243e-06,0.0001491941512,0.0003847335174,9.754690109e-05,5.121351933e-05,0.001197763486,0.002945087152,0.0001028921906,0.0001299808209,0.001419220353,0.2321223915,0.0006068128278,9.044846593e-06,0.001943872427,0.0003361534909,0.001465666457,0.001493303454,0.0002544380841,0.0009941535536,0.001587615814,0.0002094806259,0.0004595164501,0.003223446431,0.01788423024,0.002707699547,0.00021090667,0.0007593300543,6.306949945e-05,0.01321869623,0.0002488518367,2.338793456e-05
c6e011ab22d1949cb07e9da4,0.0001921299699,4.432257811e-06,9.863224477e-06,2.569670323e-05,3.161079349e-06,3.094879503e-06,0.0001518015633,1.280973538e-05,6.954711353e-06,0.0002493008797,1.974327006e-06,1.111869324e-06,3.065970532e-06,2.088077906e-07,1.846778304e-07,1.844425412e-07,6.512385085e-07,9.388426747e-08,2.781251624e-06,5.363365574e-08,6.645596073e-08,3.346173969e-07,2.25601255e-07,2.211899215e-07,2.20468246e-06,1.111689016e-07,0.9958142638,0.0009301412501,4.906766844e-05,0.0001700848661,7.69411854e-05,5.016480827e-06,3.124628847e-06,0.0003175523016,1.841757467e-06,1.336574223e-05,2.22766721e-06,0.0001580103853,0.0003738945525,9.313609189e-05,4.065943813e-06,3.777676056e-07,5.982735729e-07,1.819585009e-06,6.982372724e-08,3.129518154e-05,0.0005389942671,0.0003878878488,1.776394697e-06,2.948121391e-06,7.309529792e-06,0.0002418716031,3.137582098e-05,5.985660755e-05,5.836197033e-06,1.140282848e-06,1.354807068e-06
c6ed10ce5fc7d776b0e8cc50,0.9834300876,3.246939059e-06,0.0001781997707,3.318069867e-05,0.0005729345139,9.58273522e-05,7.587533037e-05,0.0001026480968,0.0001580715762,7.515937341e-06,1.944630458e-05,9.486143972e-05,1.977355896e-05,0.0002484811412,6.810998457e-05,6.825012406e-06,1.678656758e-06,3.789630136e-05,1.331816293e-05,1.157643851e-06,9.633184163e-06,3.474742925e-06,8.035822975e-05,5.246638466e-05,2.588719872e-05,5.135050378e-05,6.681563536e-05,0.0001606918522,5.49989727e-06,3.868119893e-05,4.898422776e-05,0.0006915554404,5.014187991e-06,2.749034502e-05,3.937453585e-05,2.347839836e-05,4.391224138e-06,0.001054173568,0.002316063503,0.0001669085614,8.030545723e-05,2.414937626e-05,1.934489956e-05,6.705626583e-05,9.6239512e-07,2.109233537e-05,0.0006520542665,4.457302566e-05,6.95200506e-05,0.0009970389074,0.0001648633188,1.161491673e-05,0.001844124054,0.004866686184,4.754228212e-05,2.090076805e-06,0.001045559999
c6ffa8fb6e0d5893803784e3,0.0004256538814,0.0001048331615,0.0002561569272,0.009946719743,4.708065171e-05,0.0005104543525,5.911044718e-05,2.492512795e-05,0.0004012889112,0.0001138738444,6.329304597e-05,2.462986231e-05,0.0002003612753,2.68454387e-05,6.496840069e-05,0.000504512107,0.01077495795,0.0006741256802,0.0003093912965,0.0008048135205,0.002229918726,3.248697612e-05,0.0004819256428,0.0001078445712,0.0002017249499,0.001695188228,2.722007412e-05,0.002278936328,4.007460666e-05,6.117057637e-05,2.883671868e-06,0.0002762861841,0.00237474055,7.183846174e-05,2.446104554e-05,1.328757935e-05,0.0004862839705,0.0001447396644,2.95088721e-05,2.938538455e-05,0.0001223744766,0.9292603731,0.0009231432923,0.0001256216783,0.002284902148,0.0008454994531,0.0001938806818,0.0001777694124,0.003468577284,0.01921591908,0.0005249862443,8.858014189e-05,0.006331606768,0.0002289053373,0.000208311656,4.440961857e-05,7.19224272e-06
c70891f4ed20fddb8e1213c5,0.00171311677,0.00121308316,0.06239530072,0.04977434129,0.001568489941,0.01440913975,0.002683819039,0.0004144486156,0.003919669893,0.06140936539,0.001394500374,0.0001338483562,0.0002508209436,5.328460247e-05,0.0006038049469,0.001795823453,0.009700648487,0.0002581063018,0.001823012251,0.0001090273654,2.554536877e-05,0.0001441893983,0.0003060066956,8.308015822e-05,0.0001388729434,0.0009088428924,0.000314820616,0.0004937839112,0.002569987439,0.0002852132602,0.0001571969333,0.001241713064,0.3048686087,0.0001881206263,0.0001322188764,0.0001586844301,0.001969488338,8.054192585e-05,0.001012479654,0.0001931707375,3.520783503e-05,0.0006289778976,9.108242375e-05,0.002405327279,5.538542609e-05,0.00306014996,0.001986213494,0.003028092906,0.2856891155,0.09324423969,0.002712016692,0.0009375481168,0.05703913793,0.0002064821601,0.003503394546,0.01255059056,0.001930843689
c70fad62ddfb28d889378f41,0.0006214836612,0.0004923785455,0.0001213914002,0.0004200713302,1.50327196e-05,0.0004304338654,1.284017981e-05,4.510531653e-06,0.0004388544185,8.851460007e-05,0.0002281343041,1.95282355e-05,9.0911999e-06,5.732603313e-06,9.540389874e-05,0.0002538910776,0.9286412001,8.877067739e-05,1.282465405e-06,9.576664888e-05,6.752426998e-05,1.028376755e-05,0.0001104089533,0.0001191847405,7.647048915e-05,4.513185922e-05,1.319947614e-06,5.260589205e-06,1.303531576e-06,4.313084446e-06,7.907550753e-06,0.0001057749469,7.701243157e-05,1.200458701e-05,3.200042329e-06,1.319025841e-06,0.0001476438774,3.687862318e-06,2.710296712e-06,0.004860480316,0.0006324634887,0.006407292094,0.05056906119,0.00144229969,0.0006123033818,0.0009625329403,4.111702219e-05,5.649087325e-05,0.001032603439,0.0001784556807,4.574261766e-05,9.779494576e-05,5.052177585e-05,6.844746849e-07,0.0001022906872,9.882121958e-06,1.119635908e-05
