uid,y,domain,has_animal,answer_raw,parse
38a3ce1e114754423edc5319,24,id,1,There is an animal,ok
c8bfde285921f39d252c08ef,24,id,1,There is an animal,ok
86b56097210a485e7e16abb1,24,id,0,There is NOT an animal,ok
7529e9b7d2959d37fd367a54,24,id,1,There is an animal,ok
5be9507552988bf0ebc20ce3,24,id,1,There is an animal,ok
d5cfbca29ada4f1dc09a8bcb,24,id,1,There is an animal,ok
d561d86a900d388740737206,24,id,1,There is an animal,ok
3e3ac3dc0cc9865767258e01,24,id,1,There is an animal,ok
41a806b07bf3dba8011c79a6,24,id,0,There is NOT an animal,ok
7ea76c43893c6cfa47fd4531,24,id,1,There is an animal,ok
b8ec6e506b530afdc8c580f7,24,id,1,There is an animal,ok
e827bb9f25cf65edfbe11e55,24,id,1,There is an animal,ok
5efea115fd9c41de51cabfca,24,id,1,There is an animal,ok
ff593a458f539ae225186d3e,24,id,1,There is an animal,ok
52bdfab813b38d8bb47296a2,24,id,1,There is an animal,ok
85a2c851d54d8d508b819510,24,id,1,There is an animal,ok
fed0d24208b21bf58cf6855d,24,id,1,There is an animal,ok
b74cfe90d671d52f6628b45b,24,id,1,There is an animal,ok
35d874f1afc58ef31d1f5f22,24,id,1,There is an animal,ok
678c4a80b711d5d94b18d381,24,id,1,There is an animal,ok
4c92662abe2d98f9553001ae,24,id,1,There is an animal,ok
c7eda75bc0dbc6bd682dbb76,24,id,1,There is an animal,ok
bb5459770b306d90c90aaad5,24,id,1,There is an animal,ok
d51ab87afea845729a114e06,24,id,1,There is an animal,ok
70abd31563102ed23ed719bc,24,id,1,There is an animal,ok
5361fc353a1b3ea1a31d88d6,24,id,1,There is an animal,ok
ab20aa062022c6cd42e0eaa2,24,id,1,There is an animal,ok
17ffa789368e1353a4692387,24,id,1,There is an animal,ok
66eaadab5dbeb5d7a13828cb,24,id,1,There is an animal,ok
616d67585e0dc0fb70ebcf5b,24,id,1,There is an animal,ok
afa6e3c3faec898fbec042a5,24,id,1,There is an animal,ok
5e011f77288caf96419f743d,24,id,1,There is an animal,ok
0605813363323b261a0d54ee,24,id,1,There is an animal,ok
fe8366370a83b65ef8360742,24,id,1,There is an animal,ok
fa6f04cb9ad1de5305184d58,24,id,1,There is an animal,ok
948227dfc386f17964259eb2,24,id,1,There is an animal,ok
d9a46de246ecc32d13f3de2c,24,id,1,There is an animal,ok
4a998e9e7a3dd4d3a8966a84,24,id,1,There is an animal,ok
978a2ce9942b1723b843d978,24,id,1,There is an animal,ok
bd0aa303b7e886cbbad58762,24,id,1,There is an animal,ok
c8db596cd7155ae5724db6cf,24,id,1,There is an animal,ok
35b900f475ef44ea84b89358,24,id,1,There is an animal,ok
7131d15252588b2763853fe1,24,id,1,There is an animal,ok
3d7d4015192861e7deb7b0fd,24,id,1,There is an animal,ok
441be2e5381ae7dd4c977f13,24,id,1,There is an animal,ok
30a8fda39cd91effb4fa62c1,24,id,1,There is an animal,ok
e9fd5eff5b3128a7e4afb870,24,id,1,There is an animal,ok
40b24d0df575b69b9bbd061b,24,id,1,There is an animal,ok
b6348847e699eac6393e7a03,24,id,1,There is an animal,ok
d9bab0e76fbf497aa4ca5276,24,id,1,There is an animal,ok
354f27ab98efc988ca5604fa,24,id,1,There is an animal,ok
5a226e71e8dad8b130f4a2d6,24,id,1,There is an animal,ok
e40e969880488a0447f84480,24,id,1,There is an animal,ok
c140914066dc81fc929b3b3e,24,id,1,There is an animal,ok
a98bf32eedbe95fcf6649f33,24,id,1,There is an animal,ok
83f0462c9df9754afec86ae3,24,id,1,There is an animal,ok
ba9e48713511333a2753ef75,24,id,1,There is an animal,ok
d1b844af2a986b9c9c3da0bd,24,id,1,There is an animal,ok
497369f67dbe1b423f7ce148,24,id,1,There is an animal,ok
d21340662e9f9069f4c1dbc9,24,id,1,There is an animal,ok
a9149ae3d9a064a41db91e66,24,id,1,There is an animal,ok
fbde0fd14e3755346b00e255,24,id,1,There is an animal,ok
7bf5c9f4c92cd52d3d99f5fa,24,id,1,There is an animal,ok
5e520b9844cad38dff44ab80,24,id,1,There is an animal,ok
7efa842ad2518faba0efc460,24,id,1,There is an animal,ok
c4b880191a378a2da65cfea5,24,id,1,There is an animal,ok
f7664555cb6261dbc85945d2,24,id,1,There is an animal,ok
39c782d94c0bb5a4acc67d45,24,id,1,There is an animal,ok
b734ebe974b49bcb026d69ca,24,id,1,There is an animal,ok
d12532cb92be6960da45e07d,24,id,1,There is an animal,ok
4918396ad0cb08cf871db288,24,id,1,There is an animal,ok
e77598f8ada3deac9ab4c6ef,24,id,1,There is an animal,ok
7813eac0fb79a0dbe30d64e6,24,id,1,There is an animal,ok
6e92d371be6b4e77f99b26aa,24,id,1,There is an animal,ok
25d2adf5e1d769cd50047157,24,id,1,There is an animal,ok
2f19bfcb048c8a3788b4f8ea,24,id,1,There is an animal,ok
bd3f38b20b636bdf8aadb182,24,id,1,There is an animal,ok
9ce39a7aa4bc6153d338154e,24,id,1,There is an animal,ok
e8350d68694b92ae512e4de6,24,id,1,There is an animal,ok
8669ad20c7c7978b69d12233,24,id,1,There is an animal,ok
dde6c23c763034b6820078e9,24,id,1,There is an animal,ok
bb7608440da5ef5f13716dcd,24,id,1,There is an animal,ok
47ad992a07b741c73d71e0ab,24,id,1,There is an animal,ok
4b7b4069cdbe136a1a8cd800,24,id,1,There is an animal,ok
3e5d4af73bbd218286ede1c6,24,id,1,There is an animal,ok
b0a93f240953f0cdf5a890ef,24,id,1,There is an animal,ok
3831c3587bfe7682fc505e88,24,id,0,There is NOT an animal,ok
aca38619968712075668b341,24,id,1,There is an animal,ok
bba8c23e6039b3373d0fc0c1,24,id,1,There is an animal,ok
69993d95915abad6eed89cb3,24,id,1,There is an animal,ok
03d1bdc2990d79351e4768dd,24,id,1,There is an animal,ok
d1ee9b17e96c5626151fd000,24,id,1,There is an animal,ok
45956735c8b36095bbf2e982,24,id,0,There is NOT an animal,ok
873aaa1c64c6677a0557a6d6,24,id,1,There is an animal,ok
5370031c74e67bc8e7100fd4,24,id,1,There is an animal,ok
878db93290c64f58abf46c6e,24,id,1,There is an animal,ok
b830eae75cd6fcbd84fdfa76,25,id,1,There is an animal,ok
6d25276ae0b016b0fd19be21,25,id,1,There is an animal,ok
924bf3555546606b73bccd9b,25,id,1,There is an animal,ok
916adb53c312f110cc4ae1d8,25,id,1,There is an animal,ok
ec417e3f50ceaa8894373ab7,25,id,1,There is an animal,ok
643b8e770189fb6ae3d4603c,25,id,1,There is an animal,ok
b1dd72b02d2a7c894ae87fc0,25,id,1,There is an animal,ok
61cd0e7b139d855ccf851b16,25,id,1,There is an animal,ok
abb257b441d1e0208f17c068,25,id,1,There is an animal,ok
42a2b30635165376d4b51a34,25,id,1,There is an animal,ok
69802217bfb229b40389dc06,25,id,1,There is an animal,ok
0cbfa917e5c242c64aa889ee,25,id,1,There is an animal,ok
313ab0b0f2ddcbf808a5def2,25,id,1,There is an animal,ok
08d0e9f55ed00b1fc005428f,25,id,1,There is an animal,ok
90a119fbd3e61dc6693ad464,25,id,1,There is an animal,ok
4223cac6906ebae141927241,25,id,1,There is an animal,ok
75d9239329cd3625545c155d,25,id,1,There is an animal,ok
9d609da49bfd2774889a9a5b,25,id,1,There is an animal,ok
1813b776b0dbcba06ef8b2da,25,id,1,There is an animal,ok
18ccace947b69d7b92fa5628,25,id,0,There is NOT an animal,ok
8e74f05dc2fac07c80882d0c,25,id,1,There is an animal,ok
a7337fc6913557ba02037f00,25,id,1,There is an animal,ok
2af956d8adb7639f2bf1bf9a,25,id,1,There is an animal,ok
18aed08ab3146652146b30c0,25,id,1,There is an animal,ok
5ed52f7197546d419310e7a6,25,id,1,There is an animal,ok
e37d48bcb0ad913a630fbd7e,25,id,1,There is an animal,ok
113517a0bfb94808bcba21a1,25,id,1,There is an animal,ok
599d729a02051c76c7fd5afa,25,id,1,There is an animal,ok
a9e4e9966f9a862d49088a76,25,id,1,There is an animal,ok
834bac4611bcdeb04f1b5555,25,id,1,There is an animal,ok
febaf726c012666709955158,25,id,1,There is an animal,ok
8d6f82c7fafc6c7b88697be5,25,id,1,There is an animal,ok
a0c23b866f2955643573f126,25,id,1,There is an animal,ok
0965df6fc8decdcb66b7c741,25,id,1,There is an animal,ok
d4252bb362e513c7a4362782,25,id,1,There is an animal,ok
ab7ad81068a9a315ebafc88d,25,id,1,There is an animal,ok
288f889fe1bd1a00f3f3ab8d,25,id,1,There is an animal,ok
9a25764fc40625cfeee75184,25,id,1,There is an animal,ok
cbafad0f546c6622258e063f,25,id,1,There is an animal,ok
f1205047655967ca7baadad8,25,id,1,There is an animal,ok
32f700af7019d03e0d4e6c41,25,id,1,There is an animal,ok
0a48dbb0eec294b9bb491e8f,25,id,1,There is an animal,ok
d5796e0e90e4e0f15dbcf35e,25,id,1,There is an animal,ok
9d794c80387ccfbc13dee929,25,id,1,There is an animal,ok
1bdc5f3ddf98818ed75b121e,25,id,1,There is an animal,ok
9a700091e6370eee07b68eb4,25,id,1,There is an animal,ok
1f1a6ad83459d792b07d6198,25,id,1,There is an animal,ok
6c3b0b6577a65ba31e72949d,25,id,0,There is NOT an animal,ok
63e145768fdf1a8bedd35308,25,id,1,There is an animal,ok
0ad6fb4c6786998525839ba7,25,id,1,There is an animal,ok
5a6c93344bbd73631d34801b,25,id,1,There is an animal,ok
22450e15e7c2765834889c9d,25,id,1,There is an animal,ok
6c34aaf511f80cd26ff35f02,25,id,1,There is an animal,ok
66f0da5c04b28ac1ea7eafa6,25,id,1,There is an animal,ok
b8f78f7cae481402e4691b27,25,id,1,There is an animal,ok
501f0235572b816df8d86c5f,25,id,0,There is NOT an animal,ok
fdff2033a2124e7c3df5b7de,25,id,1,There is an animal,ok
20cc051c928dacff93abf7ee,25,id,1,There is an animal,ok
676f30fb5b7e928d4c1cfbac,25,id,1,There is an animal,ok
3cd93c944d60c3f618ebc293,25,id,1,There is an animal,ok
f4318c7693c4f9a44d3e1ff9,25,id,1,There is an animal,ok
b3c4051981f44d16f1d0f00b,25,id,0,There is NOT an animal,ok
942ad808ed732496df4b1e5e,25,id,1,There is an animal,ok
30ae58d67f4c2b400f8f8720,25,id,1,There is an animal,ok
784626cd0820d26fb9347554,25,id,1,There is an animal,ok
b9ec12f9b16a2b66806dca28,25,id,1,There is an animal,ok
1890582d019a3fe548f55011,25,id,1,There is an animal,ok
a23417e4bcc4e4fb371439e5,25,id,1,There is an animal,ok
f86ad281ad75faf8d4124ef4,25,id,1,There is an animal,ok
6203ec827d81ac757d3527e0,25,id,1,There is an animal,ok
05ab721b4a15b03ce26eb069,25,id,1,There is an animal,ok
af7ae6c9ae4bc763c2a63462,25,id,1,There is an animal,ok
d2eda30838b7bd72f46d4c76,25,id,1,There is an animal,ok
b9d8f10a1546040ffab1dc8d,25,id,1,There is an animal,ok
aac769a3781d7bca4884fa36,25,id,1,There is an animal,ok
bced1cafb4929669fec2369b,25,id,1,There is an animal,ok
af2fbbb0000a2d43ca63ce4e,25,id,1,There is an animal,ok
9eb8e6a467f52bbcb320d0ef,25,id,1,There is an animal,ok
8c20e3ffc6279c23f2239624,25,id,1,There is an animal,ok
5a04ecea25f5d65f0bf18570,25,id,1,There is an animal,ok
56f57536923ca8b3d96e76d1,25,id,1,There is an animal,ok
9263280c0fcf381424ae5027,25,id,1,There is an animal,ok
ca85521feae108c1ce5c185e,25,id,1,There is an animal,ok
2d46bab2f4d5f7b1043d6d3f,25,id,1,There is an animal,ok
a2034845c99dc3fcf24af469,25,id,1,There is an animal,ok
5b6a1ae1bec2d060ddd0f122,25,id,1,There is an animal,ok
02307fcd006cc596f4e8d866,25,id,1,There is an animal,ok
a7ee90be097a61ec4be1dcfd,25,id,1,There is an animal,ok
7f35410128d73a4379568aea,25,id,1,There is an animal,ok
6dfc449dc2117188ef14c344,25,id,1,There is an animal,ok
d9b4b8f59652d9a5da567843,25,id,1,There is an animal,ok
826f5bd4435da6dc1ec46973,25,id,1,There is an animal,ok
de8d5e6ce51a6a8ea92a81df,25,id,1,There is an animal,ok
c8fe5de6638e6c6afead4e49,25,id,1,There is an animal,ok
0d0789274847d703906f5adb,25,id,1,There is an animal,ok
670c758cd74b6f9fba654d46,25,id,1,There is an animal,ok
3ca260d72c4b29192f5b8cd3,25,id,1,There is an animal,ok
bb3cec270b594f7f7963c35b,25,id,1,There is an animal,ok
463a21b2d19976bf0c4a8404,25,id,1,There is an animal,ok
bb79fd14f0a5e7f5058b91c3,25,id,1,There is an animal,ok
c5b2b5033fc8ad06c3303181,25,id,1,There is an animal,ok
2cb1b1650e79a8e7e82b4fb7,25,id,1,There is an animal,ok
4dc9af527492a2fabbb8029f,25,id,1,There is an animal,ok
db4b657bda6ba22ed425fc07,25,id,1,There is an animal,ok
df243df464a04a418bb505a3,25,id,1,There is an animal,ok
2c908ed6c7d318796cc1258e,25,id,0,There is NOT an animal,ok
5b5b1e66f4480a266e1f8a14,25,id,1,There is an animal,ok
40d2318051464fab214402dc,25,id,1,There is an animal,ok
93ca9da2fa3cc6da60b9af8e,25,id,1,There is an animal,ok
52913897c769daa11141fc12,25,id,1,There is an animal,ok
bc7627ee0cbf770cf3b9e1ce,25,id,1,There is an animal,ok
219a7543a2c682097848593f,25,id,1,There is an animal,ok
a29b611c8a5544e703a0b3e2,25,id,1,There is an animal,ok
a27130b60eade13141a71fa8,25,id,1,There is an animal,ok
900772343442231396bcc6ef,25,id,1,There is an animal,ok
ac671efb9605b1d0290fdac5,25,id,0,There is NOT an animal,ok
0d2a8b4ce02c1ab64bd85336,25,id,0,There is NOT an animal,ok
3f1b6462b13d56a529743413,25,id,1,There is an animal,ok
106a065de83664eb4507e352,25,id,1,There is an animal,ok
6555b0d6088028e43df4cbde,25,id,1,There is an animal,ok
2f2fa8451ea0b1649b24af36,25,id,1,There is an animal,ok
1d1f179b6781c8cfa1e20864,25,id,1,There is an animal,ok
3a5c5c9e84fae2b4de5cb5be,25,id,1,There is an animal,ok
fbada70abc6924dbccd52338,25,id,1,There is an animal,ok
08449889affb9ae8341765ee,25,id,1,There is an animal,ok
a068ce0ec63203bedfcfee96,25,id,1,There is an animal,ok
a8bc187256ad065bbfdbede9,25,id,1,There is an animal,ok
cd868f6f35a983556143d295,25,id,1,There is an animal,ok
edd83e015c7ecc02a469b61b,25,id,1,There is an animal,ok
86aae35f0a1023668a82294d,25,id,1,There is an animal,ok
21a7af6b5b67e7527256ec47,25,id,1,There is an animal,ok
bf255f52408cddc6bd506da9,25,id,1,There is an animal,ok
d00e4007a832a2a35ee2228a,25,id,1,There is an animal,ok
7e1058c2b33ee8c3fa9443eb,25,id,1,There is an animal,ok
6fa2edf4bde33b0f37825be1,25,id,1,There is an animal,ok
fe77acfe20802e5a3df9ffac,25,id,1,There is an animal,ok
3de5b11093359bc310cec949,25,id,1,There is an animal,ok
39594234c7859a2cba24de81,25,id,1,There is an animal,ok
dda6fa5f5bb813fe6ef79f3e,25,id,1,There is an animal,ok
b66c09db626af7489054303e,25,id,1,There is an animal,ok
25a39ca0a4958c01b7c5c0e8,25,id,1,There is an animal,ok
42dd7a996406e8747b108aa3,25,id,1,There is an animal,ok
d02f186da0af64b6141f9e88,25,id,1,There is an animal,ok
dd65c090e20360497424219a,25,id,1,There is an animal,ok
901b7e43031ed54b9611b96a,25,id,1,There is an animal,ok
4dec2297ec03fd22977a265a,25,id,1,There is an animal,ok
ba3cb7b1d6510f0db9735083,25,id,1,There is an animal,ok
e8f1e4a87dba47e3fcf150b0,25,id,0,There is NOT an animal,ok
74d046da1cd887b9d22b54d8,25,id,1,There is an animal,ok
2c4a0c6dfdb78dd3795aa150,25,id,1,There is an animal,ok
11fc3a4ac2a8e8248ec59525,25,id,1,There is an animal,ok
51e8cf542bca97f4fe3ce38a,25,id,1,There is an animal,ok
42b032b073ecc78edf16efd7,25,id,0,There is NOT an animal,ok
31c2d79d4aa4ad0395ac4a50,25,id,1,There is an animal,ok
58784f4de4b18948e360fe4c,25,id,1,There is an animal,ok
4ebfdd15dc762f3dcc7fde67,25,id,1,There is an animal,ok
1385b116476b0a8f7a064dfe,25,id,1,There is an animal,ok
0a628d360131bace865f749d,25,id,1,There is an animal,ok
2274f24e2a4165829e9eda1d,25,id,1,There is an animal,ok
4b0b0ce1dd7cd7f366f7609c,25,id,1,There is an animal,ok
e76c66b069abef6098124bd4,25,id,1,There is an animal,ok
004bffba8b337bc39255f34c,25,id,0,There is NOT an animal,ok
1fe7d102355b0bb1f0c2d823,25,id,1,There is an animal,ok
876fd4aaf41234854e96b3ec,25,id,1,There is an animal,ok
5703663313ad61ad6b6b1a0c,25,id,1,There is an animal,ok
7559cffd4df6c30500f9dc8e,25,id,1,There is an animal,ok
9bc9bed66f92cae7fe1b766f,25,id,0,There is NOT an animal,ok
6ac82973b98204457b0e69d0,25,id,1,There is an animal,ok
a39e0119643498a056653e6e,25,id,1,There is an animal,ok
02e5ad26e2725d23606bc05a,25,id,1,There is an animal,ok
685036b3d1f3da9e717880df,25,id,1,There is an animal,ok
2cfcd1a2ea3986505dba8d76,25,id,0,There is NOT an animal,ok
c87666ac5800eefee964cf88,25,id,1,There is an animal,ok
9c73473adbe5f2a309e239a0,25,id,1,There is an animal,ok
2d464325e6226d1646f02061,25,id,1,There is an animal,ok
cbab36b386b026814d21170b,25,id,1,There is an animal,ok
6a2a9fffd928958acae0e5e7,25,id,1,There is an animal,ok
2836604b4b740ab5b8c12f50,25,id,1,There is an animal,ok
b73bba3ca90fef11b67e0d67,25,id,1,There is an animal,ok
55a94e306ddb07105d43122b,25,id,1,There is an animal,ok
04d1fcbff236667ae6bfc744,25,id,1,There is an animal,ok
f92d1f48e168f118b8031abc,25,id,1,There is an animal,ok
e60947b31a3ce875ac0e1f86,25,id,1,There is an animal,ok
bd4b3e75bdca8a26f121575b,25,id,1,There is an animal,ok
76ea52fe68d62a9f89d3fc03,25,id,1,There is an animal,ok
088f3e574102e9f59c39c667,25,id,1,There is an animal,ok
12d500d4c20322af42739081,25,id,1,There is an animal,ok
4c41f02f3b0a5a138993a013,25,id,1,There is an animal,ok
00551fad200d80a5c73ab629,25,id,1,There is an animal,ok
8146865d14c62976236911ef,25,id,1,There is an animal,ok
139a22fb776d8c2c74b1a82f,25,id,1,There is an animal,ok
ff7917ffa00aa41f88ba02fb,25,id,1,There is an animal,ok
65c0750352f9257f5ed30080,25,id,1,There is an animal,ok
2a7efa0dbe3295f82eaf6d47,25,id,1,There is an animal,ok
3f8432e75b21fa7005c84845,25,id,1,There is an animal,ok
59eba5ba0210d6e0fdf2e292,25,id,1,There is an animal,ok
047709ae93c0b52952f5b10e,25,id,1,There is an animal,ok
6e51563a64316d1bdc699d18,25,id,1,There is an animal,ok
b88efaaf71f2f9b6352ee701,25,id,1,There is an animal,ok
52d783fc281987b42b03c65f,25,id,1,There is an animal,ok
3dae4b9bb1323763572dbd9a,25,id,1,There is an animal,ok
153111e326a953e1e39ce379,25,id,1,There is an animal,ok
0075efe3f320c9cb127f80e3,25,id,1,There is an animal,ok
b87c3520278e9bd63a34c9ce,25,id,1,There is an animal,ok
75cc310b074edc937e645d5e,25,id,1,There is an animal,ok
ffb6c034d80c21975b0c45c6,25,id,1,There is an animal,ok
50cc49adb6cf367546e20d8a,25,id,1,There is an animal,ok
20fc0ad91ef041a0b6edbe5a,25,id,1,There is an animal,ok
3be698b7b53f6eab46324192,25,id,1,There is an animal,ok
a7d662af4e20f91f78280b99,25,id,1,There is an animal,ok
4f0d0bfa3f8ba27a5de34c88,25,id,1,There is an animal,ok
9e87b7e3a81b504d3b3c54a7,25,id,1,There is an animal,ok
2ee41392a7ac628097b991c1,25,id,1,There is an animal,ok
cd95ee28bfe492c167464dc0,25,id,1,There is an animal,ok
68523b7c2357f92ccabf98b7,25,id,1,There is an animal,ok
95ead17eaaaf24c4033f2345,25,id,1,There is an animal,ok
821bef50f4240637a8baaf4d,25,id,1,There is an animal,ok
d8dbf1c9aaac5ec85db501cf,25,id,1,There is an animal,ok
28a452cff3508fab1b585877,25,id,1,There is an animal,ok
f254bab5afdcf2eb54940ba2,25,id,0,There is NOT an animal,ok
4cd17017df33acb467c17062,25,id,1,There is an animal,ok
bdf4913fd3a6e68ac5add6e1,25,id,1,There is an animal,ok
abb30517e5b3c9c22f1a2321,25,id,1,There is an animal,ok
bcf835e5dfd13efe420b7499,25,id,1,There is an animal,ok
f8ffc2cae48bbfcdf238ce00,25,id,1,There is an animal,ok
b9caf350a6e01791c4a7c32a,25,id,1,There is an animal,ok
4743661c4bbec176904a5db5,25,id,1,There is an animal,ok
bd4d0359e1a23241038f735c,25,id,1,There is an animal,ok
1b5f7fb491b195fafe1d2532,25,id,1,There is an animal,ok
83052246040949b08fcd85bd,25,id,1,There is an animal,ok
24269bc60786eb9975540988,25,id,1,There is an animal,ok
75d6d3012fb924000042bde1,25,id,1,There is an animal,ok
66d4113a4ae953a7f3de0b17,25,id,1,There is an animal,ok
e5c1ef97e4bb0d9b3da81706,25,id,1,There is an animal,ok
d1856276b3e9ef0e82271516,25,id,1,There is an animal,ok
ed4cfa50d8abc4fd5dff3f73,25,id,1,There is an animal,ok
b30c0afb0d1400e707962616,25,id,1,There is an animal,ok
cc1d5634fbfa4ad5c3cd6c1d,25,id,1,There is an animal,ok
e2ad2edc9fd2cf1dd665338d,25,id,1,There is an animal,ok
ea74ac671d159b71dbeb96f4,25,id,1,There is an animal,ok
615078ad64fc80f7886177d8,25,id,1,There is an animal,ok
19ba8f0a8e4956b1a7c51e9b,25,id,1,There is an animal,ok
f7f07f0d1929af9ff054d3c5,25,id,1,There is an animal,ok
6461054808208264d2ec324a,25,id,1,There is an animal,ok
523494a8c940033909082d69,25,id,1,There is an animal,ok
57456d2eff9753ecf5949c58,25,id,1,There is an animal,ok
80f4fd344e8231308f1444a9,25,id,1,There is an animal,ok
709fd817d313057f6fdab140,25,id,1,There is an animal,ok
c1a311bae532ebc6f780e7ab,25,id,1,There is an animal,ok
db8b8ac42b59c40b90687ccc,25,id,1,There is an animal,ok
20bc3c669f251bc46054982a,25,id,1,There is an animal,ok
2fd28dbbe0c942587bfcf41a,25,id,1,There is an animal,ok
f067a802d9b8b01a5d2e48d1,25,id,1,There is an animal,ok
fd808876a33edb9a48e241c1,25,id,1,There is an animal,ok
d5652eb535cf1017dfa7ae14,25,id,0,There is NOT an animal,ok
19cedcd85e83b7fb26425832,25,id,1,There is an animal,ok
d6f77a5f2eb6ea1e3c78ffe3,25,id,1,There is an animal,ok
2bdac81c1be577ccfb7ba1bf,25,id,1,There is an animal,ok
44d7b21fc684922d628bba7d,25,id,1,There is an animal,ok
f3b43ab9df56847a33db9b27,25,id,1,There is an animal,ok
cb8ab7689d855b8b55817b50,25,id,1,There is an animal,ok
fd17cd8105f21ba349e4b0ed,25,id,1,There is an animal,ok
17709e72887b09c44dca1ddf,25,id,1,There is an animal,ok
82419e70894625ba6f9872a7,25,id,1,There is an animal,ok
f86c1f4dac67b5213db16cec,25,id,1,There is an animal,ok
8dd37948ab574468e3c0babd,25,id,1,There is an animal,ok
57b93d7f51c936ce15db671d,25,id,1,There is an animal,ok
5b6640cc2231905db6e3911c,25,id,1,There is an animal,ok
53fa8dadaa731de3b7a4ebcf,25,id,1,There is an animal,ok
83e19ec569064b6f58e33b3e,25,id,1,There is an animal,ok
a5c61bff1732f7bf983665e9,25,id,1,There is an animal,ok
d6f4695f57e7244ea3a1bc01,25,id,1,There is an animal,ok
e8b0748a1ef2bb05955b8937,25,id,1,There is an animal,ok
cf81122441a906184f352f02,25,id,1,There is an animal,ok
d788b22eeaef5dc684d1584e,25,id,1,There is an animal,ok
04378e2e1194c46b1ea5c9d7,25,id,1,There is an animal,ok
e3b48888794b1c7f30ef0657,25,id,1,There is an animal,ok
fb1645968cf9267a248e36d4,25,id,1,There is an animal,ok
01702d61c0b86331206055b4,25,id,1,There is an animal,ok
44a722d94c2e1e945d612ad4,25,id,1,There is an animal,ok
31b9fdf623dda06d64650160,25,id,1,There is an animal,ok
6fded702dc88c76504b8baa3,25,id,1,There is an animal,ok
2edceb4b237fa3a88fd7a0fe,25,id,1,There is an animal,ok
2b115d328527c5c1a805ac7a,25,id,1,There is an animal,ok
b5ededdf6150e47ba29ac5b3,25,id,1,There is an animal,ok
94bad2f4500f01725523189e,25,id,1,There is an animal,ok
e2178599e54b7666778152b2,25,id,1,There is an animal,ok
21d7543306a649a53cfa7adf,25,id,1,There is an animal,ok
c8c5ecd0e84415094adfbf47,25,id,1,There is an animal,ok
c20ef079d70f35fc770310e3,25,id,1,There is an animal,ok
09986c7ee263a1314fb3d7ac,25,id,1,There is an animal,ok
bf020e72a3f51477f6aa64a4,25,id,1,There is an animal,ok
0d53759e091520407cec8eaf,25,id,1,There is an animal,ok
b5dea94565a923f0a0bb07aa,25,id,1,There is an animal,ok
e86199f27aaf64e0457a67b0,25,id,1,There is an animal,ok
bdd609c9a888f18a493234b1,25,id,1,There is an animal,ok
de7ac2a887680019176a5128,25,id,1,There is an animal,ok
a4caddc7c74fdcab54cd91fd,25,id,1,There is an animal,ok
12b79d3cee31a3064d5b6c80,25,id,1,There is an animal,ok
94138482f60beef81eef5feb,25,id,1,There is an animal,ok
aaf04b521e7e12a40d9a366b,25,id,1,There is an animal,ok
96273c92ee3a88a9f273e26c,25,id,1,There is an animal,ok
45d0286883285cee08d7f846,25,id,1,There is an animal,ok
f782fbc55911d38bd0cb24e9,25,id,0,There is NOT an animal,ok
1124ef33442e2764c9bb6fcb,25,id,1,There is an animal,ok
e0ede2f525e67e7aa6980e15,25,id,1,There is an animal,ok
aecf6470b0a2aedfe341d9f9,25,id,1,There is an animal,ok
c1b8c1a9fc1b54a6a71eed46,25,id,1,There is an animal,ok
93655c7d8297653e6d337611,25,id,1,There is an animal,ok
b8149671f7f315e6c6bc9815,25,id,1,There is an animal,ok
65a6c51b695903496bc046d6,25,id,1,There is an animal,ok
577b237a575ace6bd0480354,25,id,1,There is an animal,ok
e1cab6ead59d13e299051cf4,25,id,1,There is an animal,ok
8cf2fe08629d3840473ea9ac,25,id,1,There is an animal,ok
2443fc95b739d810265f7976,25,id,1,There is an animal,ok
cbb107e5076030ea845491fc,25,id,0,There is NOT an animal,ok
fd5203cd473914a8195975a4,25,id,1,There is an animal,ok
018ccc224634797e8e5db880,25,id,1,There is an animal,ok
942e87e8e1138ff1d099cfb4,25,id,1,There is an animal,ok
d68ff6b473e1c3162160e7fb,25,id,1,There is an animal,ok
647b4ad1ba8ee052589cea2e,25,id,1,There is an animal,ok
af8f9bfa83591499b4c7da1a,25,id,1,There is an animal,ok
aef0bbbf376cdf32aa9446b6,25,id,1,There is an animal,ok
8c35bac08c3728a88d0612ba,25,id,1,There is an animal,ok
ee6a4368f1d53643a4f27118,25,id,1,There is an animal,ok
a18184954de3b95955f285e8,25,id,1,There is an animal,ok
8cc6d93dd68adccf3b86f7bb,25,id,1,There is an animal,ok
e4ba0a548bd1bfe8702733a8,25,id,1,There is an animal,ok
fe1735fad8c14583cc2ee7c6,25,id,1,There is an animal,ok
8a651c3a32eef3e3152de70b,25,id,1,There is an animal,ok
cbbdb780d824877f7c4c2991,25,id,1,There is an animal,ok
b55b43da8590d6245a3b835f,25,id,1,There is an animal,ok
6cfe13f5cb195ae1faa17c1f,25,id,1,There is an animal,ok
dcad82be39c6b53626d2e26c,25,id,1,There is an animal,ok
02a42cefbbe18a20034ab217,25,id,1,There is an animal,ok
956889072548ad1212958d50,25,id,1,There is an animal,ok
e3c9c24400b10ab05ebaabdd,25,id,1,There is an animal,ok
192faa90d866b520253800d4,25,id,1,There is an animal,ok
026e6e1cd45089897e9ccc0c,25,id,1,There is an animal,ok
c102a99af45e58088ae22659,25,id,1,There is an animal,ok
